TNF	http://purl.org/commons/record/ncbi_gene/7124
CD9	http://purl.org/commons/record/ncbi_gene/928
ABR	http://purl.org/commons/record/ncbi_gene/29
PGF	http://purl.org/commons/record/ncbi_gene/5228
LPO	http://purl.org/commons/record/ncbi_gene/4025
GPT	http://purl.org/commons/record/ncbi_gene/1798
GPT	http://purl.org/commons/record/ncbi_gene/2875
INS	http://purl.org/commons/record/ncbi_gene/3630
ALB	http://purl.org/commons/record/ncbi_gene/213
PAM	http://purl.org/commons/record/ncbi_gene/5066
PAM	http://purl.org/commons/record/ncbi_gene/23077
AVP	http://purl.org/commons/record/ncbi_gene/3454
AVP	http://purl.org/commons/record/ncbi_gene/551
AVP	http://purl.org/commons/record/ncbi_gene/114548
MYB	http://purl.org/commons/record/ncbi_gene/4602
LOX	http://purl.org/commons/record/ncbi_gene/4015
PGR	http://purl.org/commons/record/ncbi_gene/5241
ADC	http://purl.org/commons/record/ncbi_gene/113451
MPO	http://purl.org/commons/record/ncbi_gene/4353
EPX	http://purl.org/commons/record/ncbi_gene/8288
IL2	http://purl.org/commons/record/ncbi_gene/3558
SKI	http://purl.org/commons/record/ncbi_gene/6497
MT4	http://purl.org/commons/record/ncbi_gene/84560
VTN	http://purl.org/commons/record/ncbi_gene/7448
PTH	http://purl.org/commons/record/ncbi_gene/5741
HAL	http://purl.org/commons/record/ncbi_gene/3034
PRL	http://purl.org/commons/record/ncbi_gene/5617
DCN	http://purl.org/commons/record/ncbi_gene/1634
PZP	http://purl.org/commons/record/ncbi_gene/5858
HBB	http://purl.org/commons/record/ncbi_gene/85344
HBB	http://purl.org/commons/record/ncbi_gene/3043
IL4	http://purl.org/commons/record/ncbi_gene/3565
SPR	http://purl.org/commons/record/ncbi_gene/6697
SPR	http://purl.org/commons/record/ncbi_gene/6869
DBH	http://purl.org/commons/record/ncbi_gene/1621
RGR	http://purl.org/commons/record/ncbi_gene/5995
EMD	http://purl.org/commons/record/ncbi_gene/2010
GAL	http://purl.org/commons/record/ncbi_gene/51083
CA8	http://purl.org/commons/record/ncbi_gene/767
TYR	http://purl.org/commons/record/ncbi_gene/7299
CRH	http://purl.org/commons/record/ncbi_gene/1392
IL5	http://purl.org/commons/record/ncbi_gene/3567
HRB	http://purl.org/commons/record/ncbi_gene/3267
RIP	http://purl.org/commons/record/ncbi_gene/84268
RIP	http://purl.org/commons/record/ncbi_gene/3267
RIP	http://purl.org/commons/record/ncbi_gene/8737
RIP	http://purl.org/commons/record/ncbi_gene/10928
ME1	http://purl.org/commons/record/ncbi_gene/4199
ME1	http://purl.org/commons/record/ncbi_gene/57717
CAT	http://purl.org/commons/record/ncbi_gene/10249
CAT	http://purl.org/commons/record/ncbi_gene/847
HRG	http://purl.org/commons/record/ncbi_gene/3273
HRG	http://purl.org/commons/record/ncbi_gene/3084
FAS	http://purl.org/commons/record/ncbi_gene/355
FAS	http://purl.org/commons/record/ncbi_gene/2194
BAX	http://purl.org/commons/record/ncbi_gene/581
JUN	http://purl.org/commons/record/ncbi_gene/3725
APP	http://purl.org/commons/record/ncbi_gene/351
PI3	http://purl.org/commons/record/ncbi_gene/5266
ACE	http://purl.org/commons/record/ncbi_gene/1636
ATM	http://purl.org/commons/record/ncbi_gene/472
DES	http://purl.org/commons/record/ncbi_gene/1674
SRI	http://purl.org/commons/record/ncbi_gene/6717
ELN	http://purl.org/commons/record/ncbi_gene/2006
SP3	http://purl.org/commons/record/ncbi_gene/8287
SP3	http://purl.org/commons/record/ncbi_gene/6670
ABO	http://purl.org/commons/record/ncbi_gene/28
CPD	http://purl.org/commons/record/ncbi_gene/1362
CPD	http://purl.org/commons/record/ncbi_gene/9455
MCP	http://purl.org/commons/record/ncbi_gene/4179
MCP	http://purl.org/commons/record/ncbi_gene/822
MCP	http://purl.org/commons/record/ncbi_gene/388732
PF4	http://purl.org/commons/record/ncbi_gene/5196
NPY	http://purl.org/commons/record/ncbi_gene/4852
NES	http://purl.org/commons/record/ncbi_gene/10763
CD2	http://purl.org/commons/record/ncbi_gene/914
CA1	http://purl.org/commons/record/ncbi_gene/759
NTS	http://purl.org/commons/record/ncbi_gene/4922
CA4	http://purl.org/commons/record/ncbi_gene/762
BLM	http://purl.org/commons/record/ncbi_gene/641
KDR	http://purl.org/commons/record/ncbi_gene/3791
AGT	http://purl.org/commons/record/ncbi_gene/189
AGT	http://purl.org/commons/record/ncbi_gene/183
AFP	http://purl.org/commons/record/ncbi_gene/7726
AFP	http://purl.org/commons/record/ncbi_gene/174
TXN	http://purl.org/commons/record/ncbi_gene/7295
MPZ	http://purl.org/commons/record/ncbi_gene/4359
CD5	http://purl.org/commons/record/ncbi_gene/921
PFC	http://purl.org/commons/record/ncbi_gene/5199
DAF	http://purl.org/commons/record/ncbi_gene/1604
GSN	http://purl.org/commons/record/ncbi_gene/2934
SDS	http://purl.org/commons/record/ncbi_gene/51119
SDS	http://purl.org/commons/record/ncbi_gene/10993
PTS	http://purl.org/commons/record/ncbi_gene/5805
TSN	http://purl.org/commons/record/ncbi_gene/7247
HK1	http://purl.org/commons/record/ncbi_gene/51361
HK1	http://purl.org/commons/record/ncbi_gene/3098
HK1	http://purl.org/commons/record/ncbi_gene/3739
ADA	http://purl.org/commons/record/ncbi_gene/100
SP2	http://purl.org/commons/record/ncbi_gene/6668
MAG	http://purl.org/commons/record/ncbi_gene/4099
MAG	http://purl.org/commons/record/ncbi_gene/27307
PLG	http://purl.org/commons/record/ncbi_gene/5340
CPM	http://purl.org/commons/record/ncbi_gene/1368
APC	http://purl.org/commons/record/ncbi_gene/324
LSS	http://purl.org/commons/record/ncbi_gene/4047
BPI	http://purl.org/commons/record/ncbi_gene/671
GSS	http://purl.org/commons/record/ncbi_gene/5621
GSS	http://purl.org/commons/record/ncbi_gene/2937
RB1	http://purl.org/commons/record/ncbi_gene/5925
TRH	http://purl.org/commons/record/ncbi_gene/7200
CIT	http://purl.org/commons/record/ncbi_gene/79947
CIT	http://purl.org/commons/record/ncbi_gene/11113
RHD	http://purl.org/commons/record/ncbi_gene/6007
ANG	http://purl.org/commons/record/ncbi_gene/283
REN	http://purl.org/commons/record/ncbi_gene/147040
REN	http://purl.org/commons/record/ncbi_gene/5972
LTA	http://purl.org/commons/record/ncbi_gene/4049
HGF	http://purl.org/commons/record/ncbi_gene/3082
HGF	http://purl.org/commons/record/ncbi_gene/6654
HGF	http://purl.org/commons/record/ncbi_gene/3569
EGF	http://purl.org/commons/record/ncbi_gene/1950
DBT	http://purl.org/commons/record/ncbi_gene/1629
MYC	http://purl.org/commons/record/ncbi_gene/4609
MYC	http://purl.org/commons/record/ncbi_gene/8996
THH	http://purl.org/commons/record/ncbi_gene/7062
LYZ	http://purl.org/commons/record/ncbi_gene/4069
SRM	http://purl.org/commons/record/ncbi_gene/6725
SRM	http://purl.org/commons/record/ncbi_gene/6723
PGD	http://purl.org/commons/record/ncbi_gene/5226
PGD	http://purl.org/commons/record/ncbi_gene/26227
SYP	http://purl.org/commons/record/ncbi_gene/6855
AHR	http://purl.org/commons/record/ncbi_gene/196
ZAK	http://purl.org/commons/record/ncbi_gene/51776
IL8	http://purl.org/commons/record/ncbi_gene/3576
EPO	http://purl.org/commons/record/ncbi_gene/8288
EPO	http://purl.org/commons/record/ncbi_gene/7076
EPO	http://purl.org/commons/record/ncbi_gene/2056
GH1	http://purl.org/commons/record/ncbi_gene/2688
RHO	http://purl.org/commons/record/ncbi_gene/6010
ERF	http://purl.org/commons/record/ncbi_gene/2077
ERF	http://purl.org/commons/record/ncbi_gene/2107
TNC	http://purl.org/commons/record/ncbi_gene/7134
TNC	http://purl.org/commons/record/ncbi_gene/3371
DDC	http://purl.org/commons/record/ncbi_gene/1644
PTN	http://purl.org/commons/record/ncbi_gene/5764
CR1	http://purl.org/commons/record/ncbi_gene/1378
SAG	http://purl.org/commons/record/ncbi_gene/6295
SAG	http://purl.org/commons/record/ncbi_gene/9616
SRC	http://purl.org/commons/record/ncbi_gene/6714
BCR	http://purl.org/commons/record/ncbi_gene/613
FOS	http://purl.org/commons/record/ncbi_gene/2353
CPE	http://purl.org/commons/record/ncbi_gene/1363
LXN	http://purl.org/commons/record/ncbi_gene/56925
SRY	http://purl.org/commons/record/ncbi_gene/6736
ZFY	http://purl.org/commons/record/ncbi_gene/7544
PYY	http://purl.org/commons/record/ncbi_gene/5697
VWF	http://purl.org/commons/record/ncbi_gene/7450
VIM	http://purl.org/commons/record/ncbi_gene/7431
POR	http://purl.org/commons/record/ncbi_gene/5447
RPE	http://purl.org/commons/record/ncbi_gene/6120
PBP	http://purl.org/commons/record/ncbi_gene/5473
PBP	http://purl.org/commons/record/ncbi_gene/1795
PBP	http://purl.org/commons/record/ncbi_gene/5037
PBP	http://purl.org/commons/record/ncbi_gene/5469
PBP	http://purl.org/commons/record/ncbi_gene/5310
ND2	http://purl.org/commons/record/ncbi_gene/4536
ALK	http://purl.org/commons/record/ncbi_gene/238
LEP	http://purl.org/commons/record/ncbi_gene/3952
PDC	http://purl.org/commons/record/ncbi_gene/5132
PDC	http://purl.org/commons/record/ncbi_gene/25953
LTB	http://purl.org/commons/record/ncbi_gene/4050
SST	http://purl.org/commons/record/ncbi_gene/6750
NF2	http://purl.org/commons/record/ncbi_gene/4771
CRP	http://purl.org/commons/record/ncbi_gene/1401
CRP	http://purl.org/commons/record/ncbi_gene/140913
CRP	http://purl.org/commons/record/ncbi_gene/1465
DMN	http://purl.org/commons/record/ncbi_gene/23336
DAP	http://purl.org/commons/record/ncbi_gene/3375
DAP	http://purl.org/commons/record/ncbi_gene/1611
DAP	http://purl.org/commons/record/ncbi_gene/23549
ADK	http://purl.org/commons/record/ncbi_gene/132
IPP	http://purl.org/commons/record/ncbi_gene/3652
GLS	http://purl.org/commons/record/ncbi_gene/27165
GLS	http://purl.org/commons/record/ncbi_gene/2744
GHR	http://purl.org/commons/record/ncbi_gene/2690
BGN	http://purl.org/commons/record/ncbi_gene/633
APS	http://purl.org/commons/record/ncbi_gene/354
APS	http://purl.org/commons/record/ncbi_gene/10603
CEL	http://purl.org/commons/record/ncbi_gene/1056
MPI	http://purl.org/commons/record/ncbi_gene/4351
MPI	http://purl.org/commons/record/ncbi_gene/6590
RFP	http://purl.org/commons/record/ncbi_gene/5987
ERG	http://purl.org/commons/record/ncbi_gene/2078
UNG	http://purl.org/commons/record/ncbi_gene/7374
NF1	http://purl.org/commons/record/ncbi_gene/4763
TTR	http://purl.org/commons/record/ncbi_gene/7276
AFM	http://purl.org/commons/record/ncbi_gene/173
DPT	http://purl.org/commons/record/ncbi_gene/1805
NMU	http://purl.org/commons/record/ncbi_gene/10874
CA2	http://purl.org/commons/record/ncbi_gene/760
GNS	http://purl.org/commons/record/ncbi_gene/2799
TAT	http://purl.org/commons/record/ncbi_gene/6898
MAL	http://purl.org/commons/record/ncbi_gene/57591
MAL	http://purl.org/commons/record/ncbi_gene/925
MAL	http://purl.org/commons/record/ncbi_gene/4118
GPI	http://purl.org/commons/record/ncbi_gene/2821
GPI	http://purl.org/commons/record/ncbi_gene/10007
ND1	http://purl.org/commons/record/ncbi_gene/4535
ND1	http://purl.org/commons/record/ncbi_gene/10625
TTL	http://purl.org/commons/record/ncbi_gene/150465
VIP	http://purl.org/commons/record/ncbi_gene/7432
VIP	http://purl.org/commons/record/ncbi_gene/27151
SCT	http://purl.org/commons/record/ncbi_gene/2317
SCT	http://purl.org/commons/record/ncbi_gene/6343
MPG	http://purl.org/commons/record/ncbi_gene/4350
SLC25A21	http://purl.org/commons/record/ncbi_gene/89874
SERPINF2	http://purl.org/commons/record/ncbi_gene/5345
C6orf108	http://purl.org/commons/record/ncbi_gene/10591
MARCKSL1	http://purl.org/commons/record/ncbi_gene/65108
PNLIPRP1	http://purl.org/commons/record/ncbi_gene/5407
PLA2G12A	http://purl.org/commons/record/ncbi_gene/81579
SERPINB2	http://purl.org/commons/record/ncbi_gene/5055
MPHOSPH6	http://purl.org/commons/record/ncbi_gene/10200
SERPINA1	http://purl.org/commons/record/ncbi_gene/5265
SERPINE1	http://purl.org/commons/record/ncbi_gene/5054
PPP1R14B	http://purl.org/commons/record/ncbi_gene/26472
KIAA0101	http://purl.org/commons/record/ncbi_gene/9768
HIST1H3C	http://purl.org/commons/record/ncbi_gene/8352
SERPINC1	http://purl.org/commons/record/ncbi_gene/462
SERPIND1	http://purl.org/commons/record/ncbi_gene/3053
SLC25A10	http://purl.org/commons/record/ncbi_gene/1468
PNLIPRP2	http://purl.org/commons/record/ncbi_gene/5408
SIGLEC12	http://purl.org/commons/record/ncbi_gene/89858
HLA-DRB1	http://purl.org/commons/record/ncbi_gene/3123
HLA-DRB1	http://purl.org/commons/record/ncbi_gene/730415
NDUFAB1	http://purl.org/commons/record/ncbi_gene/4706
CEACAM5	http://purl.org/commons/record/ncbi_gene/1048
MAPKAP1	http://purl.org/commons/record/ncbi_gene/79109
C1orf48	http://purl.org/commons/record/ncbi_gene/25936
CYP2C19	http://purl.org/commons/record/ncbi_gene/1557
TBL1XR1	http://purl.org/commons/record/ncbi_gene/79718
PCDHB16	http://purl.org/commons/record/ncbi_gene/57717
GABARAP	http://purl.org/commons/record/ncbi_gene/11337
TNFSF11	http://purl.org/commons/record/ncbi_gene/8600
SCGB1A1	http://purl.org/commons/record/ncbi_gene/7356
CYSLTR2	http://purl.org/commons/record/ncbi_gene/57105
SLC26A4	http://purl.org/commons/record/ncbi_gene/5172
GPR172A	http://purl.org/commons/record/ncbi_gene/79581
SLC16A1	http://purl.org/commons/record/ncbi_gene/6566
SMARCA2	http://purl.org/commons/record/ncbi_gene/6595
S100A13	http://purl.org/commons/record/ncbi_gene/6284
BCL2L11	http://purl.org/commons/record/ncbi_gene/10018
C19orf2	http://purl.org/commons/record/ncbi_gene/8725
EIF2AK2	http://purl.org/commons/record/ncbi_gene/5610
TXNDC10	http://purl.org/commons/record/ncbi_gene/54495
MAP3K14	http://purl.org/commons/record/ncbi_gene/9020
PLA2G1B	http://purl.org/commons/record/ncbi_gene/5319
LDHAL6B	http://purl.org/commons/record/ncbi_gene/92483
PLA2G4A	http://purl.org/commons/record/ncbi_gene/5321
PLA2G2A	http://purl.org/commons/record/ncbi_gene/5320
SULT2A1	http://purl.org/commons/record/ncbi_gene/6822
AKR1B10	http://purl.org/commons/record/ncbi_gene/57016
PLA2G2E	http://purl.org/commons/record/ncbi_gene/30814
LDHAL6A	http://purl.org/commons/record/ncbi_gene/160287
DYNC1H1	http://purl.org/commons/record/ncbi_gene/1778
PLA2G2F	http://purl.org/commons/record/ncbi_gene/64600
GPR172B	http://purl.org/commons/record/ncbi_gene/55065
MRGPRX3	http://purl.org/commons/record/ncbi_gene/117195
MRGPRX4	http://purl.org/commons/record/ncbi_gene/117196
MRGPRX1	http://purl.org/commons/record/ncbi_gene/259249
ZNFN1A1	http://purl.org/commons/record/ncbi_gene/10320
CYP27A1	http://purl.org/commons/record/ncbi_gene/1593
PLA2G4C	http://purl.org/commons/record/ncbi_gene/8605
PLA2G2D	http://purl.org/commons/record/ncbi_gene/26279
ST8SIA2	http://purl.org/commons/record/ncbi_gene/8128
PLA2G10	http://purl.org/commons/record/ncbi_gene/8399
RASGRP3	http://purl.org/commons/record/ncbi_gene/25780
TNFSF10	http://purl.org/commons/record/ncbi_gene/8743
PRKAR1A	http://purl.org/commons/record/ncbi_gene/5573
MAP3K10	http://purl.org/commons/record/ncbi_gene/4294
ALDH3A2	http://purl.org/commons/record/ncbi_gene/224
S100A12	http://purl.org/commons/record/ncbi_gene/6283
CYP2C18	http://purl.org/commons/record/ncbi_gene/1562
PPP1R1B	http://purl.org/commons/record/ncbi_gene/84152
B4GALT1	http://purl.org/commons/record/ncbi_gene/2683
PIK3C2A	http://purl.org/commons/record/ncbi_gene/5286
SLC11A1	http://purl.org/commons/record/ncbi_gene/6556
KIR2DL2	http://purl.org/commons/record/ncbi_gene/3803
TSPAN31	http://purl.org/commons/record/ncbi_gene/6302
SEC14L2	http://purl.org/commons/record/ncbi_gene/23541
CEACAM3	http://purl.org/commons/record/ncbi_gene/1084
CEACAM3	http://purl.org/commons/record/ncbi_gene/90273
ALDH5A1	http://purl.org/commons/record/ncbi_gene/7915
RPS6KB2	http://purl.org/commons/record/ncbi_gene/6199
ADAMTS2	http://purl.org/commons/record/ncbi_gene/9509
CEACAM7	http://purl.org/commons/record/ncbi_gene/1087
NDRG1	http://purl.org/commons/record/ncbi_gene/10397
HMOX1	http://purl.org/commons/record/ncbi_gene/3162
LGR6	http://purl.org/commons/record/ncbi_gene/59352
PSMD4	http://purl.org/commons/record/ncbi_gene/5710
CHAT	http://purl.org/commons/record/ncbi_gene/10044
CHAT	http://purl.org/commons/record/ncbi_gene/1103
SOAT1	http://purl.org/commons/record/ncbi_gene/6646
IGHE	http://purl.org/commons/record/ncbi_gene/3497
NFKB1	http://purl.org/commons/record/ncbi_gene/4790
MUC1	http://purl.org/commons/record/ncbi_gene/4582
PTGS2	http://purl.org/commons/record/ncbi_gene/5743
NOS2A	http://purl.org/commons/record/ncbi_gene/4843
DGKI	http://purl.org/commons/record/ncbi_gene/9162
SOD1	http://purl.org/commons/record/ncbi_gene/6647
PRSS2	http://purl.org/commons/record/ncbi_gene/5645
PRSS3	http://purl.org/commons/record/ncbi_gene/5646
PRSS1	http://purl.org/commons/record/ncbi_gene/5644
MAOA	http://purl.org/commons/record/ncbi_gene/4128
MAOB	http://purl.org/commons/record/ncbi_gene/4129
ESR2	http://purl.org/commons/record/ncbi_gene/2100
MAPK1	http://purl.org/commons/record/ncbi_gene/5594
CASP3	http://purl.org/commons/record/ncbi_gene/836
ESR1	http://purl.org/commons/record/ncbi_gene/2099
HEPH	http://purl.org/commons/record/ncbi_gene/9843
IL1B	http://purl.org/commons/record/ncbi_gene/3553
AADAC	http://purl.org/commons/record/ncbi_gene/13
CCL5	http://purl.org/commons/record/ncbi_gene/6352
AMD1	http://purl.org/commons/record/ncbi_gene/262
PTPRF	http://purl.org/commons/record/ncbi_gene/5792
GGPS1	http://purl.org/commons/record/ncbi_gene/9453
FDPS	http://purl.org/commons/record/ncbi_gene/2224
PPA1	http://purl.org/commons/record/ncbi_gene/5464
GLUD1	http://purl.org/commons/record/ncbi_gene/2746
PPA2	http://purl.org/commons/record/ncbi_gene/27068
PRDX6	http://purl.org/commons/record/ncbi_gene/9588
PRDX6	http://purl.org/commons/record/ncbi_gene/25824
CEBPZ	http://purl.org/commons/record/ncbi_gene/1649
CEBPZ	http://purl.org/commons/record/ncbi_gene/10153
UGDH	http://purl.org/commons/record/ncbi_gene/7358
H6PD	http://purl.org/commons/record/ncbi_gene/9563
GLUL	http://purl.org/commons/record/ncbi_gene/2752
PRTN3	http://purl.org/commons/record/ncbi_gene/5657
CALCR	http://purl.org/commons/record/ncbi_gene/799
PRF1	http://purl.org/commons/record/ncbi_gene/5551
PRF1	http://purl.org/commons/record/ncbi_gene/55893
PREP	http://purl.org/commons/record/ncbi_gene/5550
CD1C	http://purl.org/commons/record/ncbi_gene/911
CD1B	http://purl.org/commons/record/ncbi_gene/910
CD1A	http://purl.org/commons/record/ncbi_gene/912
CD1A	http://purl.org/commons/record/ncbi_gene/911
CD1A	http://purl.org/commons/record/ncbi_gene/913
CD1A	http://purl.org/commons/record/ncbi_gene/910
CD1A	http://purl.org/commons/record/ncbi_gene/909
ACHE	http://purl.org/commons/record/ncbi_gene/43
TP73L	http://purl.org/commons/record/ncbi_gene/8626
LDHC	http://purl.org/commons/record/ncbi_gene/3948
ZAP70	http://purl.org/commons/record/ncbi_gene/7535
ARG2	http://purl.org/commons/record/ncbi_gene/384
APLP2	http://purl.org/commons/record/ncbi_gene/334
